Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
PDCL	-0.940330578512397	-1.06451314328027	5082	PDCL	PDCL	-0.940330578512397	-1.06451314328027	-0.12418256476787	8732	8335		none	1
PAX9	-0.435151515151515	-0.588569048500555	5083	PAX9	PAX9	-0.435151515151515	-0.588569048500555	-0.15341753334904	8151	16765		none	1
PBX1	0.586325068870523	-0.0142724916697519	5087	PBX1	PBX1	0.586325068870523	-0.0142724916697519	-0.600597560540275	1784	524		none	1
PBX2	-0.328539944903581	-0.157006664198445	5089	PBX2	PBX2	-0.328539944903581	-0.157006664198445	0.171533280705136	14565	5159		none	1
PBX3	-0.00329553719008264	0.0882969270640503	5090	PBX3	PBX3	-0.00329553719008264	0.0882969270640503	0.091592464254133	13160	827		none	1
PC	-0.247669421487603	-0.829266938171048	5091	PC	PC	-0.247669421487603	-0.829266938171048	-0.581597516683444	1907	1554		none	1
PCBD1	-0.416683195592287	0.199278045168456	5092	PCBD1	PCBD1	-0.416683195592287	0.199278045168456	0.615961240760743	18429	277		none	1
PCBP1	-1.72606060606061	-1.09505738615328	5093	PCBP1	PCBP1	-1.72606060606061	-1.09505738615328	0.631003219907329	18472	1095		none	1
PCBP2	-1.09856749311295	-1.13754165124028	5094	PCBP2	PCBP2	-1.09856749311295	-1.13754165124028	-0.0389741581273337	10537	14782		none	1
PCCA	0.107897520661157	-0.214281747500926	5095	PCCA	PCCA	0.107897520661157	-0.214281747500926	-0.322179268162083	5024	12524		none	1
PCCB	-0.385123966942149	-0.0780099962976675	5096	PCCB	PCCB	-0.385123966942149	-0.0780099962976675	0.307113970644481	16427	12242		none	1
PCDH1	-0.0124804407713499	-0.131673454276194	5097	PCDH1	PCDH1	-0.0124804407713499	-0.131673454276194	-0.119193013504844	8847	15584		none	1
PCDHGC3	-0.357608815426997	-0.656303221029248	5098	PCDHGC3	PCDHGC3	-0.357608815426997	-0.656303221029248	-0.298694405602251	5446	95		none	1
PCDH7	0.0468573002754821	-0.0933450573861533	5099	PCDH7	PCDH7	0.0468573002754821	-0.0933450573861533	-0.140202357661635	8408	1924		none	1
PCDH8	-0.284771349862259	-0.343215475749722	5100	PCDH8	PCDH8	-0.284771349862259	-0.343215475749722	-0.0584441258874633	10126	14039		none	1
PCDH9	-0.0591603305785124	-0.280738615327656	5101	PCDH9	PCDH9	-0.0591603305785124	-0.280738615327656	-0.221578284749144	6819	1539		none	1
SERPINA5	0.194964187327824	-0.0515401703072936	5104	SERPINA5	SERPINA5	0.194964187327824	-0.0515401703072936	-0.246504357635117	6367	1268		none	1
PCK1	0.0460484848484849	0.0971306923361718	5105	PCK1	PCK1	0.0460484848484849	0.0971306923361718	0.0510822074876869	12373	7377		none	1
PCK2	0.0724881542699724	-0.332302850796001	5106	PCK2	PCK2	0.0724881542699724	-0.332302850796001	-0.404791005065974	3794	13120		none	1
PCM1	-0.281840220385675	-0.344909292854498	5108	PCM1	PCM1	-0.281840220385675	-0.344909292854498	-0.0630690724688234	10025	1254		none	1
PCMT1	-0.056095867768595	-0.275166604961125	5110	PCMT1	PCMT1	-0.056095867768595	-0.275166604961125	-0.21907073719253	6861	514		none	1
PCNA	-1.01293663911846	-1.62939651980748	5111	PCNA	PCNA	-1.01293663911846	-1.62939651980748	-0.616459880689021	1662	10143		none	1
PCNT	-0.538622589531681	0.171306923361718	5116	PCNT	PCNT	-0.538622589531681	0.171306923361718	0.709929512893398	18642	9999		none	1
PCOLCE	0.204606060606061	0.0511199555720104	5118	PCOLCE	PCOLCE	0.204606060606061	0.0511199555720104	-0.15348610503405	8148	13409		none	1
CHMP1A	-0.255757575757576	-0.134783413550537	5119	CHMP1A	CHMP1A	-0.255757575757576	-0.134783413550537	0.120974162207039	13691	8288		none	1
PCP4	-0.193498622589532	-0.0895696038504258	5121	PCP4	PCP4	-0.193498622589532	-0.0895696038504258	0.103929018739106	13380	17905		none	1
PCSK1	-0.00303184573002755	-0.168918918918919	5122	PCSK1	PCSK1	-0.00303184573002755	-0.168918918918919	-0.165887073188891	7892	8361		none	1
PCSK5	-0.0877201101928375	-0.128619029988893	5125	PCSK5	PCSK5	-0.0877201101928375	-0.128619029988893	-0.0408989197960555	10495	15488		none	1
PCSK2	0.148385674931129	-0.0236208811551277	5126	PCSK2	PCSK2	0.148385674931129	-0.0236208811551277	-0.172006556086257	7762	2240		none	1
CDK16	-0.377179063360882	-0.508802295446131	5127	CDK16	CDK16	-0.377179063360882	-0.508802295446131	-0.13162323208525	8576	5394		none	1
CDK17	0.26163085399449	0.578035912624954	5128	CDK17	CDK17	0.26163085399449	0.578035912624954	0.316405058630463	16541	13213		none	1
CDK18	-0.277101928374656	0.0809514994446501	5129	CDK18	CDK18	-0.277101928374656	0.0809514994446501	0.358053427819306	16977	7240		none	1
PCYT1A	-0.556617079889807	-0.062962791558682	5130	PCYT1A	PCYT1A	-0.556617079889807	-0.062962791558682	0.493654288331125	17922	15084		none	1
PDC	-0.191526170798898	-0.245547945205479	5132	PDC	PDC	-0.191526170798898	-0.245547945205479	-0.0540217744065814	10213	16299		none	1
PDCD1	-0.328584022038568	-0.0327961865975565	5133	PDCD1	PDCD1	-0.328584022038568	-0.0327961865975565	0.295787835441011	16280	9703		none	1
PDCD2	-0.989289256198347	-1.52665679378008	5134	PDCD2	PDCD2	-0.989289256198347	-1.52665679378008	-0.537367537581734	2278	10748		none	1
PDE1A	-0.289157024793388	0.207811921510552	5136	PDE1A	PDE1A	-0.289157024793388	0.207811921510552	0.49696894630394	17948	14056		none	1
PDE1C	0.299581267217631	0.0717613846723436	5137	PDE1C	PDE1C	0.299581267217631	0.0717613846723436	-0.227819882545287	6708	14868		none	1
PDE2A	-0.0773201101928375	-0.621723435764532	5138	PDE2A	PDE2A	-0.0773201101928375	-0.621723435764532	-0.544403325571694	2227	7350		none	1
PDE3A	0.132495867768595	0.241169937060348	5139	PDE3A	PDE3A	0.132495867768595	0.241169937060348	0.108674069291753	13458	16396		none	1
PDE3B	-0.359493112947658	-0.351388374676046	5140	PDE3B	PDE3B	-0.359493112947658	-0.351388374676046	0.00810473827161251	11497	11056		none	1
PDE4A	-0.233719008264463	-0.675833024805628	5141	PDE4A	PDE4A	-0.233719008264463	-0.675833024805628	-0.442114016541165	3302	12623		none	1
PDE4B	0.15337741046832	0.250999629766753	5142	PDE4B	PDE4B	0.15337741046832	0.250999629766753	0.0976222192984335	13270	7461		none	1
PDE4C	-0.588980716253444	-0.847630507219548	5143	PDE4C	PDE4C	-0.588980716253444	-0.847630507219548	-0.258649790966105	6167	7381		none	1
PDE4D	0.0287526170798898	-0.367225101814143	5144	PDE4D	PDE4D	0.0287526170798898	-0.367225101814143	-0.395977718894033	3905	16776		none	1
PDE6A	0.131515151515152	-0.424824139207701	5145	PDE6A	PDE6A	0.131515151515152	-0.424824139207701	-0.556339290722852	2105	14287		none	1
PDE6C	-0.0814633608815427	-0.106830803406146	5146	PDE6C	PDE6C	-0.0814633608815427	-0.106830803406146	-0.0253674425246032	10820	2782		none	1
PDE6D	-0.285068870523416	-0.247574972232506	5147	PDE6D	PDE6D	-0.285068870523416	-0.247574972232506	0.0374938982909095	12086	5146		none	1
PDE6G	-0.238402203856749	-0.667336171788227	5148	PDE6G	PDE6G	-0.238402203856749	-0.667336171788227	-0.428933967931477	3479	12099		none	1
PDE6H	-0.290909090909091	0.183182154757497	5149	PDE6H	PDE6H	-0.290909090909091	0.183182154757497	0.474091245666588	17806	14270		none	1
PDE7A	-0.245388429752066	-0.496556830803406	5150	PDE7A	PDE7A	-0.245388429752066	-0.496556830803406	-0.25116840105134	6289	5456		none	1
PDE8A	-0.0159867768595041	-0.121168085894113	5151	PDE8A	PDE8A	-0.0159867768595041	-0.121168085894113	-0.105181309034609	9142	18096		none	1
PDE9A	0.106066115702479	0.456728989263236	5152	PDE9A	PDE9A	0.106066115702479	0.456728989263236	0.350662873560757	16901	18976		none	1
PDE1B	0.0769961432506887	-0.607848944835246	5153	PDE1B	PDE1B	0.0769961432506887	-0.607848944835246	-0.684845088085935	1259	14651		none	1
PDGFA	-0.515779614325069	-0.972139948167345	5154	PDGFA	PDGFA	-0.515779614325069	-0.972139948167345	-0.456360333842276	3128	18320		none	1
PDGFB	-0.604110192837466	-0.581571640133284	5155	PDGFB	PDGFB	-0.604110192837466	-0.581571640133284	0.0225385527041816	11779	18979		none	1
PDGFRA	-0.433652892561983	-0.609616808589411	5156	PDGFRA	PDGFRA	-0.433652892561983	-0.609616808589411	-0.175963916027428	7688	13540		none	1
PDGFRL	-0.0199382920110193	-0.533635690485006	5157	PDGFRL	PDGFRL	-0.0199382920110193	-0.533635690485006	-0.513697398473986	2489	5492		none	1
PDE6B	-0.00776209366391185	0.131016290262866	5158	PDE6B	PDE6B	-0.00776209366391185	0.131016290262866	0.138778383926777	14013	18757		none	1
PDGFRB	-0.839779614325069	-0.651055164753795	5159	PDGFRB	PDGFRB	-0.839779614325069	-0.651055164753795	0.188724449571274	14818	17085		none	1
PDHA1	-0.262754820936639	-0.543511662347279	5160	PDHA1	PDHA1	-0.262754820936639	-0.543511662347279	-0.28075684141064	5756	12771		none	1
PDHA2	-0.515404958677686	-0.100897815623843	5161	PDHA2	PDHA2	-0.515404958677686	-0.100897815623843	0.414507143053843	17439	5551		none	1
PDHB	-0.128176308539945	-0.190290633098852	5162	PDHB	PDHB	-0.128176308539945	-0.190290633098852	-0.0621143245589074	10048	8103		none	1
PDK1	-0.0375625344352617	-0.552887819326175	5163	PDK1	PDK1	-0.0375625344352617	-0.552887819326175	-0.515325284890914	2476	18922		none	1
PDK2	-0.206523415977961	-0.0604766753054424	5164	PDK2	PDK2	-0.206523415977961	-0.0604766753054424	0.146046740672519	14146	10676		none	1
PDK3	-0.0837564738292011	0.0920659015179563	5165	PDK3	PDK3	-0.0837564738292011	0.0920659015179563	0.175822375347157	14635	2501		none	1
PDK4	-0.353157024793388	-0.119224361347649	5166	PDK4	PDK4	-0.353157024793388	-0.119224361347649	0.233932663445739	15503	18429		none	1
ENPP2	-0.549046831955923	-0.495353572750833	5168	ENPP2	ENPP2	-0.549046831955923	-0.495353572750833	0.0536932592050898	12420	16318		none	1
ENPP3	-0.192264462809917	-0.185412810070344	5169	ENPP3	ENPP3	-0.192264462809917	-0.185412810070344	0.00685165273957306	11475	5868		none	1
PDPK1	-0.646479338842975	-1.19409477971122	5170	PDPK1	PDPK1	-0.646479338842975	-1.19409477971122	-0.547615440868243	2195	7433		none	1
SLC26A4	-0.47436914600551	-0.976305072195483	5172	SLC26A4	SLC26A4	-0.47436914600551	-0.976305072195483	-0.501935926189974	2600	16356		none	1
PDYN	0.018803305785124	-0.177184376156979	5173	PDYN	PDYN	0.018803305785124	-0.177184376156979	-0.195987681942103	7307	1436		none	1
PDZK1	0.325002754820937	0.641355053683821	5174	PDZK1	PDZK1	0.325002754820937	0.641355053683821	0.316352298862884	16540	5943		none	1
PECAM1	-0.162269972451791	-0.754674194742688	5175	PECAM1	PECAM1	-0.162269972451791	-0.754674194742688	-0.592404222290897	1842	7278		none	1
SERPINF1	-0.0576661157024793	-0.379072565716401	5176	SERPINF1	SERPINF1	-0.0576661157024793	-0.379072565716401	-0.321406450013922	5037	16165		none	1
PEG3	-0.209388429752066	-0.680497963717142	5178	PEG3	PEG3	-0.209388429752066	-0.680497963717142	-0.471109533965076	2954	6513		none	1
PENK	-0.276011019283747	-0.290744168826361	5179	PENK	PENK	-0.276011019283747	-0.290744168826361	-0.0147331495426141	11032	14415		none	1
PEPD	0.0269994490358127	0.237476860422066	5184	PEPD	PEPD	0.0269994490358127	0.237476860422066	0.210477411386253	15152	12516		none	1
PER1	-0.474611570247934	-0.349111440207331	5187	PER1	PER1	-0.474611570247934	-0.349111440207331	0.125500130040603	13767	12812		none	1
GATB	-0.95904132231405	-1.07913735653462	5188	GATB	GATB	-0.95904132231405	-1.07913735653462	-0.120096034220567	8821	2385		none	1
PEX6	-0.688595041322314	-0.493594964827841	5190	PEX6	PEX6	-0.688595041322314	-0.493594964827841	0.195000076494473	14913	6711		none	1
PEX7	-0.448473829201102	-0.781617919289152	5191	PEX7	PEX7	-0.448473829201102	-0.781617919289152	-0.33314409008805	4869	6285		none	1
PEX10	-0.44569696969697	-0.398074787115883	5192	PEX10	PEX10	-0.44569696969697	-0.398074787115883	0.0476221825810867	12293	4052		none	1
PEX12	-0.739030303030303	-0.104368752313958	5193	PEX12	PEX12	-0.739030303030303	-0.104368752313958	0.634661550716345	18480	13346		none	1
PEX13	-0.749498622589532	-0.252147352832284	5194	PEX13	PEX13	-0.749498622589532	-0.252147352832284	0.497351269757247	17950	4472		none	1
PEX14	-0.331515151515152	0.24656608663458	5195	PEX14	PEX14	-0.331515151515152	0.24656608663458	0.578081238149731	18291	4064		none	1
PF4	-0.00919404958677686	-0.208941132913736	5196	PF4	PF4	-0.00919404958677686	-0.208941132913736	-0.199747083326959	7232	12450		none	1
PF4V1	-0.076502479338843	-0.180211032950759	5197	PF4V1	PF4V1	-0.076502479338843	-0.180211032950759	-0.103708553611916	9174	691		none	1
PFAS	-0.881652892561984	-0.223731951129211	5198	PFAS	PFAS	-0.881652892561984	-0.223731951129211	0.657920941432772	18534	13326		none	1
CFP	-0.552396694214876	-0.119687152906331	5199	CFP	CFP	-0.552396694214876	-0.119687152906331	0.432709541308545	17589	13050		none	1
PFDN1	-1.06614876033058	-0.828424657534247	5201	PFDN1	PFDN1	-1.06614876033058	-0.828424657534247	0.237724102796332	15563	4038		none	1
PFDN2	-1.48396694214876	-0.794844502036283	5202	PFDN2	PFDN2	-1.48396694214876	-0.794844502036283	0.689122440112478	18604	12644		none	1
PFDN4	-0.24630303030303	-0.604822288041466	5203	PFDN4	PFDN4	-0.24630303030303	-0.604822288041466	-0.358519257738436	4424	6037		none	1
PFDN5	-1.19581267217631	-1.65762680488708	5204	PFDN5	PFDN5	-1.19581267217631	-1.65762680488708	-0.46181413271077	3061	9359		none	1
ATP8B1	-0.328517906336088	0.159292854498334	5205	ATP8B1	ATP8B1	-0.328517906336088	0.159292854498334	0.487810760834422	17876	18425		none	1
PFKFB1	-0.148099173553719	0.057136245834876	5207	PFKFB1	PFKFB1	-0.148099173553719	0.057136245834876	0.205235419388595	15074	6960		none	1
PFKFB2	-0.32233608815427	0.103082191780822	5208	PFKFB2	PFKFB2	-0.32233608815427	0.103082191780822	0.425418279935092	17535	18025		none	1
PFKFB3	-0.481234159779614	-0.138624583487597	5209	PFKFB3	PFKFB3	-0.481234159779614	-0.138624583487597	0.342609576292017	16824	17391		none	1
PFKFB4	-0.18831955922865	0.419705664568678	5210	PFKFB4	PFKFB4	-0.18831955922865	0.419705664568678	0.608025223797328	18406	8264		none	1
PFKL	0.0566578512396694	0.061592002961866	5211	PFKL	PFKL	0.0566578512396694	0.061592002961866	0.00493415172219656	11441	14413		none	1
VIT	-0.545443526170799	-0.0767030729359496	5212	VIT	VIT	-0.545443526170799	-0.0767030729359496	0.468740453234849	17779	17157		none	1
PFKM	-0.0956484848484849	-0.443104405775639	5213	PFKM	PFKM	-0.0956484848484849	-0.443104405775639	-0.347455920927154	4595	8591		none	1
PFKP	-0.1353608815427	0.320446131062569	5214	PFKP	PFKP	-0.1353608815427	0.320446131062569	0.455807012605269	17704	5081		none	1
PFN1	-0.683922865013774	-1.02600888559793	5216	PFN1	PFN1	-0.683922865013774	-1.02600888559793	-0.342086020584153	4683	7390		none	1
PFN2	0.171250688705234	-0.180868196964087	5217	PFN2	PFN2	0.171250688705234	-0.180868196964087	-0.352118885669322	4520	9371		none	1
CDK14	0.0661002754820937	0.0487930396149574	5218	CDK14	CDK14	0.0661002754820937	0.0487930396149574	-0.0173072358671362	10981	12633		none	1
PGA5	0.0412782369146006	-0.257404664938912	5222	PGA5	PGA5	0.0412782369146006	-0.257404664938912	-0.298682901853512	5447	3387		none	1
PGAM1	-1.14567493112948	-1.21593854128101	5223	PGAM1	PGAM1	-1.14567493112948	-1.21593854128101	-0.0702636101515304	9869	7755		none	1
PGAM2	0.151636363636364	-0.453100703443169	5224	PGAM2	PGAM2	0.151636363636364	-0.453100703443169	-0.604737067079533	1755	17724		none	1
PGC	-0.0322192837465565	-0.15676601258793	5225	PGC	PGC	-0.0322192837465565	-0.15676601258793	-0.124546728841374	8725	7788		none	1
PGF	0.129333333333333	-0.140151795631248	5228	PGF	PGF	0.129333333333333	-0.140151795631248	-0.269485128964581	5969	4623		none	1
PGK1	-1.13035812672176	-1.33941132913736	5230	PGK1	PGK1	-1.13035812672176	-1.33941132913736	-0.209053202415593	7067	6877		none	1
PGK2	-0.0376429752066116	-0.124444650129582	5232	PGK2	PGK2	-0.0376429752066116	-0.124444650129582	-0.0868016749229701	9539	7387		none	1
PGM1	-0.0720088154269972	0.0961958533876342	5236	PGM1	PGM1	-0.0720088154269972	0.0961958533876342	0.168204668814631	14513	8978		none	1
PGM3	-1.84947658402204	-1.84265087004813	5238	PGM3	PGM3	-1.84947658402204	-1.84265087004813	0.0068257139739083	11474	425		none	1
PGM5	-0.623845730027548	-0.443372824879674	5239	PGM5	PGM5	-0.623845730027548	-0.443372824879674	0.180472905147874	14694	5870		none	1
PGR	-0.0622148760330579	-0.586181044057756	5241	PGR	PGR	-0.0622148760330579	-0.586181044057756	-0.523966168024699	2395	13340		none	1
PHB	-1.4732782369146	-1.59265087004813	5245	PHB	PHB	-1.4732782369146	-1.59265087004813	-0.11937263313353	8845	15236		none	1
SLC25A3	-0.973465564738292	-0.654128100703443	5250	SLC25A3	SLC25A3	-0.973465564738292	-0.654128100703443	0.319337464034849	16569	8525		none	1
PHEX	-0.274953168044077	0.0434931506849315	5251	PHEX	PHEX	-0.274953168044077	0.0434931506849315	0.318446318729009	16562	17521		none	1
PHF1	0.00646710743801653	-0.554174379859311	5252	PHF1	PHF1	0.00646710743801653	-0.554174379859311	-0.560641487297328	2075	4701		none	1
PHF2	-0.31635261707989	0.19748241392077	5253	PHF2	PHF2	-0.31635261707989	0.19748241392077	0.51383503100066	18027	10048		none	1
PHKA1	-0.108457300275482	0.508339503887449	5255	PHKA1	PHKA1	-0.108457300275482	0.508339503887449	0.616796804162931	18432	10181		none	1
PHKA2	-0.221840220385675	-0.141651240281377	5256	PHKA2	PHKA2	-0.221840220385675	-0.141651240281377	0.0801889801042977	12928	17600		none	1
PHKB	-0.0126853994490358	-0.597843391336542	5257	PHKB	PHKB	-0.0126853994490358	-0.597843391336542	-0.585157991887506	1884	14187		none	1
PHKG1	-0.171316804407713	-0.375721954831544	5260	PHKG1	PHKG1	-0.171316804407713	-0.375721954831544	-0.20440515042383	7151	14344		none	1
PHKG2	-0.108523415977961	0.00932617549055905	5261	PHKG2	PHKG2	-0.108523415977961	0.00932617549055905	0.117849591468521	13639	13519		none	1
PHYH	-0.226071625344353	0.398972602739726	5264	PHYH	PHYH	-0.226071625344353	0.398972602739726	0.625044228084079	18456	14830		none	1
SERPINA1	0.0238809917355372	0.534459459459459	5265	SERPINA1	SERPINA1	0.0238809917355372	0.534459459459459	0.510578467723922	18016	10218		none	1
PI3	-0.149763085399449	-0.0813411699370604	5266	PI3	PI3	-0.149763085399449	-0.0813411699370604	0.0684219154623887	12684	10985		none	1
SERPINA4	0.00503426997245179	-0.15292484265087	5267	SERPINA4	SERPINA4	0.00503426997245179	-0.15292484265087	-0.157959112623322	8050	6595		none	1
SERPINB6	0.203570247933884	0.267530544242873	5269	SERPINB6	SERPINB6	0.203570247933884	0.267530544242873	0.0639602963089888	12606	5572		none	1
SERPINE2	-0.128330578512397	-0.0950758978156239	5270	SERPINE2	SERPINE2	-0.128330578512397	-0.0950758978156239	0.0332546806967728	11992	10009		none	1
SERPINB8	-0.105271625344353	0.175444279896335	5271	SERPINB8	SERPINB8	-0.105271625344353	0.175444279896335	0.280715905240687	16105	12303		none	1
SERPINB9	-0.287526170798898	-0.409477971121807	5272	SERPINB9	SERPINB9	-0.287526170798898	-0.409477971121807	-0.121951800322909	8782	2067		none	1
SERPINB10	-0.189399449035813	0.0293271010736764	5273	SERPINB10	SERPINB10	-0.189399449035813	0.0293271010736764	0.218726550109489	15282	12729		none	1
SERPINI1	-0.309333333333333	-0.358867086264347	5274	SERPINI1	SERPINI1	-0.309333333333333	-0.358867086264347	-0.0495337529310132	10298	14266		none	1
SERPINB13	-0.715030303030303	-1.24296556830803	5275	SERPINB13	SERPINB13	-0.715030303030303	-1.24296556830803	-0.527935265277731	2349	13898		none	1
SERPINI2	-0.602721763085399	0.0872630507219548	5276	SERPINI2	SERPINI2	-0.602721763085399	0.0872630507219548	0.689984813807354	18607	17766		none	1
PIGA	-0.215988980716253	-0.209070714550167	5277	PIGA	PIGA	-0.215988980716253	-0.209070714550167	0.00691826616608684	11476	15958		none	1
PIGC	-0.199724517906336	-0.749453905960755	5279	PIGC	PIGC	-0.199724517906336	-0.749453905960755	-0.549729388054419	2175	17852		none	1
PIGF	-0.224539944903581	0.274666790077749	5281	PIGF	PIGF	-0.224539944903581	0.274666790077749	0.49920673498133	17958	8251		none	1
PIGH	-0.144859504132231	-0.260931136616068	5283	PIGH	PIGH	-0.144859504132231	-0.260931136616068	-0.116071632483837	8911	6117		none	1
PIGR	-0.128925619834711	-0.591780821917808	5284	PIGR	PIGR	-0.128925619834711	-0.591780821917808	-0.462855202083097	3057	16046		none	1
PIK3C2A	-0.208484848484848	-0.49758422806368	5286	PIK3C2A	PIK3C2A	-0.208484848484848	-0.49758422806368	-0.289099379578832	5616	18204		none	1
